Date,Store,Category,Sales,Units_Sold,Promotion
15-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5177.75,20,0
15-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4975.45,19,0
15-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5724.2,22,0
15-06-2022,KPN Fresh Giri Nagar,Frozen Foods,6112.1,24,0
15-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4541.8,18,1
15-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5091.35,20,1
15-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5319.95,21,0
15-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4734,18,0
15-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4835.55,19,0
15-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5408.3,21,0
15-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,4522.85,18,1
15-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5383,21,0
15-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4819.9,19,0
15-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4925.7,19,0
15-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4910.85,19,0
15-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,6120.95,24,0
16-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5148.6,20,0
16-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5796.75,23,0
16-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5226.1,20,0
16-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5122,20,0
16-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5021.05,20,1
16-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,6041.05,24,0
16-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5767.35,23,0
16-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5444.45,21,0
16-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4922.75,19,0
16-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5486.75,21,0
16-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5635.45,22,1
16-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5271.5,21,0
16-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,6026.25,24,0
16-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5361.95,21,0
16-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4860.05,19,1
16-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,6096.35,24,0
17-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5464.85,21,0
17-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4983.4,19,1
17-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5624.25,22,1
17-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5434.8,21,0
17-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4672.15,18,0
17-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5644.25,22,0
17-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,6107.7,24,0
17-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5524.2,22,0
17-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5924.9,23,0
17-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5793.3,23,0
17-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5409.35,21,0
17-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5721.75,22,0
17-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5859,23,0
17-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4898.1,19,0
17-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4810.65,19,0
17-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5157.65,20,1
18-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5141.55,20,1
18-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5644.55,22,0
18-06-2022,KPN Fresh Giri Nagar,Staples & Grains,4683.45,18,0
18-06-2022,KPN Fresh Giri Nagar,Frozen Foods,4829.3,19,0
18-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5568.45,22,0
18-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4919.8,19,0
18-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4543.25,18,0
18-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4946.05,19,0
18-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4744.05,18,0
18-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5967.15,23,1
18-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,4372.7,17,1
18-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5008.6,20,0
18-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5642.7,22,0
18-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5334,21,0
18-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4707.3,18,0
18-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4784.35,19,0
19-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5874.8,23,0
19-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,3933.65,15,1
19-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5126.95,20,0
19-06-2022,KPN Fresh Giri Nagar,Frozen Foods,4719.6,18,0
19-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4969.2,19,0
19-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5629.25,22,1
19-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,6138.8,24,0
19-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4866.75,19,0
19-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4802.9,19,0
19-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5253.65,21,0
19-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5372.6,21,0
19-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,6186.25,24,1
19-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4938.5,19,0
19-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4262.55,17,0
19-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5425.05,21,1
19-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5158.1,20,0
20-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,6051.85,24,0
20-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4802.1,19,1
20-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5304.35,21,0
20-06-2022,KPN Fresh Giri Nagar,Frozen Foods,4932,19,0
20-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,3974.6,15,0
20-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4836.8,19,0
20-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4957.55,19,0
20-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5965.25,23,0
20-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4481,17,0
20-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5757.25,23,1
20-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5685.05,22,0
20-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5354,21,0
20-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5760.5,23,1
20-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5826.35,23,1
20-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5330.3,21,0
20-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,6290.95,25,0
21-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5229.35,20,1
21-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5264.85,21,1
21-06-2022,KPN Fresh Giri Nagar,Staples & Grains,4979.75,19,1
21-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5646.3,22,0
21-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5573.6,22,1
21-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5676.4,22,0
21-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5475.7,21,0
21-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4531.95,18,0
21-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4964.75,19,0
21-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,6177.2,24,0
21-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5251.2,21,0
21-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,4871.3,19,0
21-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4613,18,0
21-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,6182.25,24,0
21-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4888.4,19,1
21-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5924.25,23,0
22-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4769.65,19,0
22-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5129.75,20,0
22-06-2022,KPN Fresh Giri Nagar,Staples & Grains,6017.25,24,0
22-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5078.1,20,0
22-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4890.8,19,0
22-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5200.45,20,0
22-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5833,23,1
22-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4681.8,18,0
22-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5899.85,23,0
22-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5440.9,21,0
22-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5249.7,20,1
22-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5699.2,22,0
22-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5377.75,21,0
22-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5003.75,20,0
22-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4349.5,17,0
22-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4899.85,19,0
23-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,6027.45,24,0
23-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4438.5,17,0
23-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5767.35,23,0
23-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5976.25,23,0
23-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5418.7,21,0
23-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5198.2,20,0
23-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4627.3,18,0
23-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5082.85,20,0
23-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4993.55,19,0
23-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5210.9,20,1
23-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5251.25,21,1
23-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5411.6,21,0
23-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5443.2,21,1
23-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4584.6,18,0
23-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4891.35,19,0
23-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5283.15,21,0
24-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5484.4,21,1
24-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5598.8,22,0
24-06-2022,KPN Fresh Giri Nagar,Staples & Grains,4636.95,18,0
24-06-2022,KPN Fresh Giri Nagar,Frozen Foods,6353.5,25,0
24-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5100.85,20,0
24-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,6049.3,24,0
24-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,6014.1,24,0
24-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4986.55,19,0
24-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5256.8,21,0
24-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4394,17,0
24-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5610,22,0
24-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5750.65,23,0
24-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5189.7,20,0
24-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5486.55,21,0
24-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5319.7,21,0
24-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5151.05,20,0
25-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5266.5,21,0
25-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5312.9,21,0
25-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5660.15,22,0
25-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5202.7,20,0
25-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4741.85,18,0
25-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5149.55,20,1
25-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5291.9,21,0
25-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5046.8,20,0
25-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5229.8,20,0
25-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5271.55,21,1
25-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,4678.15,18,0
25-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5109.25,20,0
25-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5997.85,23,0
25-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4426.95,17,0
25-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5222.4,20,1
25-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5003.7,20,0
26-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5935.8,23,0
26-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4605,18,1
26-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5077,20,0
26-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5189.8,20,1
26-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4700.55,18,0
26-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5611.85,22,0
26-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,6085.65,24,0
26-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4526.15,18,0
26-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5789.1,23,0
26-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5296.25,21,0
26-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5056.1,20,1
26-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,4382.2,17,1
26-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5643.8,22,1
26-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5456.15,21,1
26-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4953.05,19,0
26-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4459.9,17,0
27-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5236.2,20,0
27-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4591.95,18,0
27-06-2022,KPN Fresh Giri Nagar,Staples & Grains,4923.3,19,0
27-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5770.8,23,0
27-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5363.95,21,0
27-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5548.35,22,0
27-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4706.1,18,0
27-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5339.5,21,1
27-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5205.25,20,0
27-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5227.3,20,0
27-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,4714.05,18,1
27-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,4756.2,19,0
27-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5956.6,23,1
27-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5638.5,22,0
27-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4473.05,17,0
27-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4975.45,19,0
28-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5358.25,21,0
28-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5337.15,21,0
28-06-2022,KPN Fresh Giri Nagar,Staples & Grains,5319.6,21,0
28-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5420.85,21,0
28-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5564.3,22,0
28-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4865.45,19,0
28-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5227.2,20,0
28-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5279.85,21,0
28-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4622.55,18,0
28-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5274.5,21,0
28-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,5859.5,23,0
28-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,4300.4,17,0
28-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5975.8,23,0
28-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,6019.9,24,1
28-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,6024.85,24,0
28-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5491.1,21,0
29-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5522,22,1
29-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4808.45,19,1
29-06-2022,KPN Fresh Giri Nagar,Staples & Grains,4200.5,16,0
29-06-2022,KPN Fresh Giri Nagar,Frozen Foods,4882.95,19,0
29-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4997.95,19,0
29-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5932.85,23,1
29-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,6075.85,24,0
29-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4141.9,16,0
29-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4997,19,0
29-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5227.85,20,0
29-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,4736.75,18,0
29-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,5930.7,23,0
29-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4824.8,19,0
29-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4561.15,18,1
29-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4383.7,17,0
29-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5103.45,20,1
30-06-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4701.6,18,0
30-06-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5119.9,20,0
30-06-2022,KPN Fresh Giri Nagar,Staples & Grains,4240.65,16,1
30-06-2022,KPN Fresh Giri Nagar,Frozen Foods,5441.1,21,0
30-06-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5421,21,0
30-06-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5698.95,22,0
30-06-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5483.05,21,0
30-06-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4216.9,16,1
30-06-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4718.8,18,0
30-06-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5084.05,20,1
30-06-2022,KPN Fresh J.P.Nagar,Staples & Grains,4306.15,17,0
30-06-2022,KPN Fresh J.P.Nagar,Frozen Foods,4648.9,18,0
30-06-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4438,17,0
30-06-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5148.1,20,1
30-06-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4069.6,16,1
30-06-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5790.1,23,0
01-07-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5380.55,21,0
01-07-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4514.85,18,0
01-07-2022,KPN Fresh Giri Nagar,Staples & Grains,5370.9,21,0
01-07-2022,KPN Fresh Giri Nagar,Frozen Foods,4988.15,19,0
01-07-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4122.35,16,0
01-07-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5208.45,20,0
01-07-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4725.55,18,0
01-07-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5547.4,22,0
01-07-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5659.6,22,0
01-07-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5757.6,23,0
01-07-2022,KPN Fresh J.P.Nagar,Staples & Grains,5396.7,21,0
01-07-2022,KPN Fresh J.P.Nagar,Frozen Foods,5353.45,21,0
01-07-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4495.2,17,0
01-07-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5316.35,21,1
01-07-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5488.85,21,0
01-07-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4776.7,19,0
02-07-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5427.65,21,0
02-07-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5174.5,20,0
02-07-2022,KPN Fresh Giri Nagar,Staples & Grains,4823.55,19,0
02-07-2022,KPN Fresh Giri Nagar,Frozen Foods,5431.85,21,0
02-07-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4742.05,18,0
02-07-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5378.35,21,1
02-07-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4642.8,18,0
02-07-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4978.75,19,1
02-07-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5307.6,21,0
02-07-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4042.5,16,0
02-07-2022,KPN Fresh J.P.Nagar,Staples & Grains,4789.1,19,0
02-07-2022,KPN Fresh J.P.Nagar,Frozen Foods,4620.55,18,0
02-07-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4478.85,17,0
02-07-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5765.4,23,0
02-07-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4627.75,18,0
02-07-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4741.85,18,1
03-07-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4871.45,19,0
03-07-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4100.4,16,1
03-07-2022,KPN Fresh Giri Nagar,Staples & Grains,5348.55,21,0
03-07-2022,KPN Fresh Giri Nagar,Frozen Foods,4720.6,18,1
03-07-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4850.4,19,0
03-07-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5220.15,20,1
03-07-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5919.75,23,0
03-07-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5417.2,21,0
03-07-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,6117.1,24,1
03-07-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5320.5,21,0
03-07-2022,KPN Fresh J.P.Nagar,Staples & Grains,5568.7,22,1
03-07-2022,KPN Fresh J.P.Nagar,Frozen Foods,4410.6,17,0
03-07-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4760.7,19,0
03-07-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5413.5,21,1
03-07-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5370.65,21,0
03-07-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4761.95,19,0
04-07-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5444.15,21,0
04-07-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4578.1,18,1
04-07-2022,KPN Fresh Giri Nagar,Staples & Grains,5098.6,20,0
04-07-2022,KPN Fresh Giri Nagar,Frozen Foods,5976.7,23,1
04-07-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4998.6,19,0
04-07-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5196,20,0
04-07-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5302.45,21,0
04-07-2022,KPN Fresh R.R.Nagar-,Frozen Foods,4168.5,16,0
04-07-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5293.1,21,1
04-07-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5360.35,21,0
04-07-2022,KPN Fresh J.P.Nagar,Staples & Grains,4799.1,19,0
04-07-2022,KPN Fresh J.P.Nagar,Frozen Foods,4167.95,16,0
04-07-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4959.25,19,0
04-07-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5035.5,20,0
04-07-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4264.3,17,0
04-07-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5125.55,20,1
05-07-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4836.55,19,0
05-07-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5041.85,20,0
05-07-2022,KPN Fresh Giri Nagar,Staples & Grains,4707.9,18,1
05-07-2022,KPN Fresh Giri Nagar,Frozen Foods,4626.75,18,0
05-07-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5528.5,22,0
05-07-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5650.75,22,0
05-07-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5272.4,21,0
05-07-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5129.85,20,0
05-07-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4659,18,1
05-07-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,6231.45,24,1
05-07-2022,KPN Fresh J.P.Nagar,Staples & Grains,5171.35,20,0
05-07-2022,KPN Fresh J.P.Nagar,Frozen Foods,5235.9,20,0
